cell_id,group,color
mjbbfdkm-1,non-brain cells,#DDDDDD
mijghbba-1,non-brain cells,#DDDDDD
minimgkp-1,non-brain cells,#DDDDDD
mijgilam-1,non-brain cells,#DDDDDD
mijemmlk-1,non-brain cells,#DDDDDD
miniehia-1,non-brain cells,#DDDDDD
minhfhbe-1,non-brain cells,#DDDDDD
minamief-1,non-brain cells,#DDDDDD
minjhnpk-1,non-brain cells,#DDDDDD
minflbef-1,non-brain cells,#DDDDDD
mimldfnl-1,non-brain cells,#DDDDDD
mikaeoem-1,non-brain cells,#DDDDDD
mijfopch-1,non-brain cells,#DDDDDD
mijpocfl-1,non-brain cells,#DDDDDD
mijfphlh-1,non-brain cells,#DDDDDD
mijbieio-1,non-brain cells,#DDDDDD
mijpiien-1,non-brain cells,#DDDDDD
mikcajjf-1,non-brain cells,#DDDDDD
mddelmhg-1,non-brain cells,#DDDDDD
mddmgaii-1,non-brain cells,#DDDDDD
mdfejghd-1,non-brain cells,#DDDDDD
mdfcmoba-1,non-brain cells,#DDDDDD
mdfcbomf-1,non-brain cells,#DDDDDD
mdeompkp-1,non-brain cells,#DDDDDD
mdepocdm-1,non-brain cells,#DDDDDD
mcohcgcc-1,non-brain cells,#DDDDDD
mdfmnmbd-1,non-brain cells,#DDDDDD
mdeolkap-1,non-brain cells,#DDDDDD
mdfmdehc-1,non-brain cells,#DDDDDD
mdfcfcej-1,non-brain cells,#DDDDDD
mddleafb-1,non-brain cells,#DDDDDD
mddiokem-1,non-brain cells,#DDDDDD
mdelhjmg-1,non-brain cells,#DDDDDD
mdfjkamd-1,non-brain cells,#DDDDDD
mdeoajhg-1,non-brain cells,#DDDDDD
mdfknpll-1,non-brain cells,#DDDDDD
mdfipcof-1,non-brain cells,#DDDDDD
mdeniejn-1,non-brain cells,#DDDDDD
mdfhpdnl-1,non-brain cells,#DDDDDD
mdfhbddp-1,non-brain cells,#DDDDDD
mdfhnign-1,non-brain cells,#DDDDDD
mcofahoj-1,non-brain cells,#DDDDDD
lkopemco-1,non-brain cells,#DDDDDD
mconhegd-1,non-brain cells,#DDDDDD
lmhcojao-1,non-brain cells,#DDDDDD
mddilccj-1,non-brain cells,#DDDDDD
lljfmecg-1,non-brain cells,#DDDDDD
mdfmpmci-1,non-brain cells,#DDDDDD
mdfmjbjo-1,non-brain cells,#DDDDDD
mcodnmma-1,non-brain cells,#DDDDDD
mcocmcfb-1,non-brain cells,#DDDDDD
lljgokjm-1,non-brain cells,#DDDDDD
mcoeddfj-1,non-brain cells,#DDDDDD
mcodffoj-1,non-brain cells,#DDDDDD
mcoeibcm-1,non-brain cells,#DDDDDD
lomfgnld-1,non-brain cells,#DDDDDD
mefpihkg-1,non-brain cells,#DDDDDD
megbonan-1,non-brain cells,#DDDDDD
mefcgddb-1,non-brain cells,#DDDDDD
mefkngbb-1,non-brain cells,#DDDDDD
mefmfbjg-1,non-brain cells,#DDDDDD
mefdgmgm-1,non-brain cells,#DDDDDD
mefhcgec-1,non-brain cells,#DDDDDD
megapnok-1,non-brain cells,#DDDDDD
mefhhjom-1,non-brain cells,#DDDDDD
meflfcfk-1,non-brain cells,#DDDDDD
mefhjjdm-1,non-brain cells,#DDDDDD
mefaibnd-1,non-brain cells,#DDDDDD
mefaphjj-1,non-brain cells,#DDDDDD
lonbedhl-1,non-brain cells,#DDDDDD
meelejmn-1,non-brain cells,#DDDDDD
lomjcake-1,non-brain cells,#DDDDDD
lomfpbdk-1,non-brain cells,#DDDDDD
lomlihei-1,non-brain cells,#DDDDDD
mejipiif-1,non-brain cells,#DDDDDD
mejgahoi-1,non-brain cells,#DDDDDD
londifan-1,non-brain cells,#DDDDDD
meepobgk-1,non-brain cells,#DDDDDD
meepcado-1,non-brain cells,#DDDDDD
mejbieem-1,non-brain cells,#DDDDDD
megcdidi-1,non-brain cells,#DDDDDD
lmcjnbji-1,non-brain cells,#DDDDDD
mejjchfj-1,non-brain cells,#DDDDDD
mefkhkjc-1,non-brain cells,#DDDDDD
mefinlbj-1,non-brain cells,#DDDDDD
lmhlmpkg-1,non-brain cells,#DDDDDD
mefanick-1,non-brain cells,#DDDDDD
lmfipcim-1,non-brain cells,#DDDDDD
mefajcbp-1,non-brain cells,#DDDDDD
lmfldlje-1,non-brain cells,#DDDDDD
mddenpnd-1,non-brain cells,#DDDDDD
lmhdpeme-1,non-brain cells,#DDDDDD
longgkgk-1,non-brain cells,#DDDDDD
meimkhan-1,non-brain cells,#DDDDDD
loncffgg-1,non-brain cells,#DDDDDD
lmcpibob-1,non-brain cells,#DDDDDD
lombljaa-1,non-brain cells,#DDDDDD
lonfbhln-1,non-brain cells,#DDDDDD
lonhkkkk-1,non-brain cells,#DDDDDD
lonappeo-1,non-brain cells,#DDDDDD
lmdagnip-1,non-brain cells,#DDDDDD
mejipboa-1,non-brain cells,#DDDDDD
mepeocmc-1,non-brain cells,#DDDDDD
lmgmomjg-1,non-brain cells,#DDDDDD
mcoofpdh-1,non-brain cells,#DDDDDD
llcjglam-1,non-brain cells,#DDDDDD
llcjifme-1,non-brain cells,#DDDDDD
mcpjfloj-1,non-brain cells,#DDDDDD
mcpdjfcn-1,non-brain cells,#DDDDDD
mcpklmfc-1,non-brain cells,#DDDDDD
lkcohhem-1,non-brain cells,#DDDDDD
lljeakgg-1,non-brain cells,#DDDDDD
lmhaiigi-1,non-brain cells,#DDDDDD
lljdkcgl-1,non-brain cells,#DDDDDD
lljiekon-1,non-brain cells,#DDDDDD
lljfjpkl-1,non-brain cells,#DDDDDD
lljodgie-1,non-brain cells,#DDDDDD
lljkngbe-1,non-brain cells,#DDDDDD
lljfogpm-1,non-brain cells,#DDDDDD
llbmhkib-1,non-brain cells,#DDDDDD
llbpbgln-1,non-brain cells,#DDDDDD
lljidkfi-1,non-brain cells,#DDDDDD
mcpdgchk-1,non-brain cells,#DDDDDD
mcoogadm-1,non-brain cells,#DDDDDD
mcpckano-1,non-brain cells,#DDDDDD
mcpcgokb-1,non-brain cells,#DDDDDD
lljpjjhm-1,non-brain cells,#DDDDDD
lmgppbde-1,non-brain cells,#DDDDDD
lmhejmph-1,non-brain cells,#DDDDDD
llcjgknf-1,non-brain cells,#DDDDDD
llbnpcdb-1,non-brain cells,#DDDDDD
llcgfljf-1,non-brain cells,#DDDDDD
lljlejjl-1,non-brain cells,#DDDDDD
llccogbh-1,non-brain cells,#DDDDDD
llcdnhbn-1,non-brain cells,#DDDDDD
lkocdkcj-1,non-brain cells,#DDDDDD
mcompfcc-1,non-brain cells,#DDDDDD
lmhgppof-1,non-brain cells,#DDDDDD
lmdbcdkk-1,non-brain cells,#DDDDDD
lmcoljaj-1,non-brain cells,#DDDDDD
lmcelgfl-1,non-brain cells,#DDDDDD
lmcpjjjo-1,non-brain cells,#DDDDDD
lmcemilo-1,non-brain cells,#DDDDDD
lmpodkjn-1,non-brain cells,#DDDDDD
lnambfie-1,non-brain cells,#DDDDDD
lmfgkfma-1,non-brain cells,#DDDDDD
lmppffop-1,non-brain cells,#DDDDDD
lmfpggbf-1,non-brain cells,#DDDDDD
lmhmnlim-1,non-brain cells,#DDDDDD
lmhmebhn-1,non-brain cells,#DDDDDD
lmhgfido-1,non-brain cells,#DDDDDD
loomcfol-1,non-brain cells,#DDDDDD
lomcnjpe-1,non-brain cells,#DDDDDD
looglppp-1,non-brain cells,#DDDDDD
meipoidf-1,non-brain cells,#DDDDDD
lomdkofb-1,non-brain cells,#DDDDDD
mekelibb-1,non-brain cells,#DDDDDD
lomfgakg-1,non-brain cells,#DDDDDD
lombdpgb-1,non-brain cells,#DDDDDD
meimhhbn-1,non-brain cells,#DDDDDD
mejmmogc-1,non-brain cells,#DDDDDD
lmcpldkl-1,non-brain cells,#DDDDDD
lnaieflk-1,non-brain cells,#DDDDDD
lmpnaicc-1,non-brain cells,#DDDDDD
lmfbedki-1,non-brain cells,#DDDDDD
lmelcpfd-1,non-brain cells,#DDDDDD
lmfmiofe-1,non-brain cells,#DDDDDD
lmhhmkdd-1,non-brain cells,#DDDDDD
lmhnndig-1,non-brain cells,#DDDDDD
lmhgpmdj-1,non-brain cells,#DDDDDD
lmhkkbcp-1,non-brain cells,#DDDDDD
lmiaiffh-1,non-brain cells,#DDDDDD
lmhfodln-1,non-brain cells,#DDDDDD
lmhgiknp-1,non-brain cells,#DDDDDD
lmhgbdmh-1,non-brain cells,#DDDDDD
loondfem-1,non-brain cells,#DDDDDD
looldfoo-1,non-brain cells,#DDDDDD
loonhcie-1,non-brain cells,#DDDDDD
mekepmgc-1,non-brain cells,#DDDDDD
lookchaj-1,non-brain cells,#DDDDDD
looifkpf-1,non-brain cells,#DDDDDD
lmchmndh-1,non-brain cells,#DDDDDD
mejkiipc-1,non-brain cells,#DDDDDD
lnahaodj-1,non-brain cells,#DDDDDD
meimhmce-1,non-brain cells,#DDDDDD
lnajiebj-1,non-brain cells,#DDDDDD
lkdocdpl-1,non-brain cells,#DDDDDD
lkdabnal-1,non-brain cells,#DDDDDD
lkahifop-1,non-brain cells,#DDDDDD
lkahkbhe-1,non-brain cells,#DDDDDD
lkaihafk-1,non-brain cells,#DDDDDD
lkafmfof-1,non-brain cells,#DDDDDD
lkcpfbip-1,non-brain cells,#DDDDDD
ljokejbf-1,non-brain cells,#DDDDDD
lkagngbm-1,non-brain cells,#DDDDDD
ljpbccbj-1,non-brain cells,#DDDDDD
ljonjeej-1,non-brain cells,#DDDDDD
ljopcgne-1,non-brain cells,#DDDDDD
ljpbjdag-1,non-brain cells,#DDDDDD
ljomkeaa-1,non-brain cells,#DDDDDD
lkbbbdce-1,non-brain cells,#DDDDDD
lkbamebh-1,non-brain cells,#DDDDDD
lkbbglcj-1,non-brain cells,#DDDDDD
lkamchpo-1,non-brain cells,#DDDDDD
lkamdchm-1,non-brain cells,#DDDDDD
lkapfhpa-1,non-brain cells,#DDDDDD
lkaokdmp-1,non-brain cells,#DDDDDD
lkddicdl-1,non-brain cells,#DDDDDD
lkdedbcn-1,non-brain cells,#DDDDDD
lkajiajj-1,non-brain cells,#DDDDDD
ljokdjbn-1,non-brain cells,#DDDDDD
mdbbmgoc-1,non-brain cells,#DDDDDD
mcpngggj-1,non-brain cells,#DDDDDD
mcpmnfmm-1,non-brain cells,#DDDDDD
mdaopnah-1,non-brain cells,#DDDDDD
mcohdeec-1,non-brain cells,#DDDDDD
mcpcgbhb-1,non-brain cells,#DDDDDD
lkfbkihc-1,non-brain cells,#DDDDDD
mcoiaolg-1,non-brain cells,#DDDDDD
lkeiomib-1,non-brain cells,#DDDDDD
lkfemmad-1,non-brain cells,#DDDDDD
lkdcghol-1,non-brain cells,#DDDDDD
lkcoamnb-1,non-brain cells,#DDDDDD
mdaabnnh-1,non-brain cells,#DDDDDD
mcoklkpl-1,non-brain cells,#DDDDDD
lkpciggo-1,non-brain cells,#DDDDDD
llcaidfd-1,non-brain cells,#DDDDDD
lkopalip-1,non-brain cells,#DDDDDD
lkpdcfon-1,non-brain cells,#DDDDDD
lkodikda-1,non-brain cells,#DDDDDD
lkpegkjb-1,non-brain cells,#DDDDDD
lkpfdhgj-1,non-brain cells,#DDDDDD
lkoclhkc-1,non-brain cells,#DDDDDD
mcpfcoph-1,non-brain cells,#DDDDDD
mcpeolom-1,non-brain cells,#DDDDDD
mcphknap-1,non-brain cells,#DDDDDD
mdbcfjoi-1,non-brain cells,#DDDDDD
mdaoeekf-1,non-brain cells,#DDDDDD
mdalkhpa-1,non-brain cells,#DDDDDD
mdambajd-1,non-brain cells,#DDDDDD
mdaehijc-1,non-brain cells,#DDDDDD
mdakdelh-1,non-brain cells,#DDDDDD
mdafnkbf-1,non-brain cells,#DDDDDD
lkddkkmg-1,non-brain cells,#DDDDDD
lkelagkl-1,non-brain cells,#DDDDDD
mdagkfda-1,non-brain cells,#DDDDDD
lkepkjoi-1,non-brain cells,#DDDDDD
lkcigebd-1,non-brain cells,#DDDDDD
mcpgmpji-1,non-brain cells,#DDDDDD
lkodjdbc-1,non-brain cells,#DDDDDD
lkomjfjl-1,non-brain cells,#DDDDDD
lkoeeiah-1,non-brain cells,#DDDDDD
mcppdhdj-1,non-brain cells,#DDDDDD
mcpedldm-1,non-brain cells,#DDDDDD
lkofkkka-1,non-brain cells,#DDDDDD
lkomjcnk-1,non-brain cells,#DDDDDD
lkonnncf-1,non-brain cells,#DDDDDD
mcpodhba-1,non-brain cells,#DDDDDD
mdbdblmb-1,non-brain cells,#DDDDDD
lkbmjnga-1,non-brain cells,#DDDDDD
ljplnbab-1,non-brain cells,#DDDDDD
ljplhpnm-1,non-brain cells,#DDDDDD
lkacabol-1,non-brain cells,#DDDDDD
ljpndieg-1,non-brain cells,#DDDDDD
ljpnelho-1,non-brain cells,#DDDDDD
lkcdbnmp-1,non-brain cells,#DDDDDD
lkbjgadj-1,non-brain cells,#DDDDDD
lkbkghpl-1,non-brain cells,#DDDDDD
ljpdjbgg-1,non-brain cells,#DDDDDD
lkbjfoam-1,non-brain cells,#DDDDDD
ljpineof-1,non-brain cells,#DDDDDD
lkabakff-1,non-brain cells,#DDDDDD
lkaaancm-1,non-brain cells,#DDDDDD
lkaagjaj-1,non-brain cells,#DDDDDD
ljpmmakg-1,non-brain cells,#DDDDDD
ljpmpkmg-1,non-brain cells,#DDDDDD
lkeikkpp-1,non-brain cells,#DDDDDD
lkeignhm-1,non-brain cells,#DDDDDD
lkdfpdik-1,non-brain cells,#DDDDDD
lkdmhofe-1,non-brain cells,#DDDDDD
lkdkdinf-1,non-brain cells,#DDDDDD
lkbibmhj-1,non-brain cells,#DDDDDD
lkadofik-1,non-brain cells,#DDDDDD
lkdmddgh-1,non-brain cells,#DDDDDD
lkacmgcp-1,non-brain cells,#DDDDDD
lkdnekfi-1,non-brain cells,#DDDDDD
lkaehphi-1,non-brain cells,#DDDDDD
lkaedajc-1,non-brain cells,#DDDDDD
lkbdkomm-1,non-brain cells,#DDDDDD
lkcnhlbc-1,non-brain cells,#DDDDDD
lkcmpidg-1,non-brain cells,#DDDDDD
lkdopiin-1,non-brain cells,#DDDDDD
lkcjdkmp-1,non-brain cells,#DDDDDD
lkdolmln-1,non-brain cells,#DDDDDD
ljnoboml-1,non-brain cells,#DDDDDD
lkhhnile-1,non-brain cells,#DDDDDD
lkbbhbnn-1,non-brain cells,#DDDDDD
ljnoeiop-1,non-brain cells,#DDDDDD
lkbnfofi-1,non-brain cells,#DDDDDD
lkbcaagg-1,non-brain cells,#DDDDDD
lkcgdjdj-1,non-brain cells,#DDDDDD
lkbmbckm-1,non-brain cells,#DDDDDD
lkceeoim-1,non-brain cells,#DDDDDD
lkcfbpne-1,non-brain cells,#DDDDDD
mdmokgdi-1,non-brain cells,#DDDDDD
lkmhkpfn-1,non-brain cells,#DDDDDD
lkmhilek-1,non-brain cells,#DDDDDD
lknooggj-1,non-brain cells,#DDDDDD
lknkalff-1,non-brain cells,#DDDDDD
lknilcno-1,non-brain cells,#DDDDDD
llciebhn-1,non-brain cells,#DDDDDD
llchoied-1,non-brain cells,#DDDDDD
lkmmkknd-1,non-brain cells,#DDDDDD
lkmmgleg-1,non-brain cells,#DDDDDD
llbpmgbn-1,non-brain cells,#DDDDDD
lkmjjpcm-1,non-brain cells,#DDDDDD
llcblejh-1,non-brain cells,#DDDDDD
lkmkmkdn-1,non-brain cells,#DDDDDD
llkfaalf-1,non-brain cells,#DDDDDD
llchdgmm-1,non-brain cells,#DDDDDD
lljkddop-1,non-brain cells,#DDDDDD
lljnecep-1,non-brain cells,#DDDDDD
lljndgpi-1,non-brain cells,#DDDDDD
lljlfdgd-1,non-brain cells,#DDDDDD
lljmncgg-1,non-brain cells,#DDDDDD
llcimcme-1,non-brain cells,#DDDDDD
llkgdncb-1,non-brain cells,#DDDDDD
lkmehkga-1,non-brain cells,#DDDDDD
lkmhafmd-1,non-brain cells,#DDDDDD
lkmehamb-1,non-brain cells,#DDDDDD
lkncgedm-1,non-brain cells,#DDDDDD
lkmopgfg-1,non-brain cells,#DDDDDD
lknheclf-1,non-brain cells,#DDDDDD
mdmjedid-1,non-brain cells,#DDDDDD
lljpmado-1,non-brain cells,#DDDDDD
lkminnnp-1,non-brain cells,#DDDDDD
mdmkkgjj-1,non-brain cells,#DDDDDD
mdmjlfkj-1,non-brain cells,#DDDDDD
lklnaija-1,non-brain cells,#DDDDDD
lklhiknm-1,non-brain cells,#DDDDDD
llojaida-1,non-brain cells,#DDDDDD
llohjgog-1,non-brain cells,#DDDDDD
llodapnc-1,non-brain cells,#DDDDDD
llkeijmc-1,non-brain cells,#DDDDDD
llkenopn-1,non-brain cells,#DDDDDD
llofcach-1,non-brain cells,#DDDDDD
llkgodfl-1,non-brain cells,#DDDDDD
llkeiehe-1,non-brain cells,#DDDDDD
llkeomdc-1,non-brain cells,#DDDDDD
llogdchj-1,non-brain cells,#DDDDDD
llocheep-1,non-brain cells,#DDDDDD
llkhoeof-1,non-brain cells,#DDDDDD
lmgkapeh-1,non-brain cells,#DDDDDD
mddplljm-1,non-brain cells,#DDDDDD
lmgjkonn-1,non-brain cells,#DDDDDD
lmkekngc-1,non-brain cells,#DDDDDD
lmgjcgej-1,non-brain cells,#DDDDDD
lkljgomm-1,non-brain cells,#DDDDDD
lklhjkif-1,non-brain cells,#DDDDDD
llogkdph-1,non-brain cells,#DDDDDD
lklinenp-1,non-brain cells,#DDDDDD
llohncdp-1,non-brain cells,#DDDDDD
lloiodek-1,non-brain cells,#DDDDDD
lklepcle-1,non-brain cells,#DDDDDD
mdkelfdi-1,non-brain cells,#DDDDDD
mdkifkcp-1,non-brain cells,#DDDDDD
mdjohgaj-1,non-brain cells,#DDDDDD
mdkanbbh-1,non-brain cells,#DDDDDD
llkipido-1,non-brain cells,#DDDDDD
lklghknl-1,non-brain cells,#DDDDDD
llnobfnl-1,non-brain cells,#DDDDDD
llkjnabd-1,non-brain cells,#DDDDDD
mdkeebbj-1,non-brain cells,#DDDDDD
mddekkkb-1,non-brain cells,#DDDDDD
mdecfplo-1,non-brain cells,#DDDDDD
lmjhjpnp-1,non-brain cells,#DDDDDD
lmiomagd-1,non-brain cells,#DDDDDD
lmjjjahm-1,non-brain cells,#DDDDDD
lmjfnccb-1,non-brain cells,#DDDDDD
lminkfjb-1,non-brain cells,#DDDDDD
lmiolblg-1,non-brain cells,#DDDDDD
mdedclpk-1,non-brain cells,#DDDDDD
lmioidoc-1,non-brain cells,#DDDDDD
mdelknpc-1,non-brain cells,#DDDDDD
ljjconoe-1,non-brain cells,#DDDDDD
ljoailmg-1,non-brain cells,#DDDDDD
ljnniibo-1,non-brain cells,#DDDDDD
ljnpjooa-1,non-brain cells,#DDDDDD
lkbojjai-1,non-brain cells,#DDDDDD
ljjkkhjh-1,non-brain cells,#DDDDDD
ljnpaloh-1,non-brain cells,#DDDDDD
mdcjgioh-1,non-brain cells,#DDDDDD
ljjcnflg-1,non-brain cells,#DDDDDD
ljocgbaa-1,non-brain cells,#DDDDDD
ljjikhgj-1,non-brain cells,#DDDDDD
ljjkgbni-1,non-brain cells,#DDDDDD
ljjlnhpj-1,non-brain cells,#DDDDDD
lkhhmmgn-1,non-brain cells,#DDDDDD
ljneanpi-1,non-brain cells,#DDDDDD
ljnlohmh-1,non-brain cells,#DDDDDD
ljjbeopp-1,non-brain cells,#DDDDDD
ljnjfleo-1,non-brain cells,#DDDDDD
ljnfpafg-1,non-brain cells,#DDDDDD
ljnhgdcn-1,non-brain cells,#DDDDDD
lkgkfbob-1,non-brain cells,#DDDDDD
lkgibnij-1,non-brain cells,#DDDDDD
lkhpgoba-1,non-brain cells,#DDDDDD
lkhpamhh-1,non-brain cells,#DDDDDD
lkhnhdpc-1,non-brain cells,#DDDDDD
lkiandoe-1,non-brain cells,#DDDDDD
lnckdiee-1,non-brain cells,#DDDDDD
lmghlhfi-1,non-brain cells,#DDDDDD
lmfcfipk-1,non-brain cells,#DDDDDD
lmfdelig-1,non-brain cells,#DDDDDD
lmenhpci-1,non-brain cells,#DDDDDD
lmepjegl-1,non-brain cells,#DDDDDD
lmeolngh-1,non-brain cells,#DDDDDD
lmeoepid-1,non-brain cells,#DDDDDD
lmibkikp-1,non-brain cells,#DDDDDD
lmgkgcnb-1,non-brain cells,#DDDDDD
lmgibcpb-1,non-brain cells,#DDDDDD
lmicmdbe-1,non-brain cells,#DDDDDD
lmgmkoof-1,non-brain cells,#DDDDDD
lmhohhhb-1,non-brain cells,#DDDDDD
lmiamekk-1,non-brain cells,#DDDDDD
lnckpjkp-1,non-brain cells,#DDDDDD
lncohpie-1,non-brain cells,#DDDDDD
lncmmgih-1,non-brain cells,#DDDDDD
lncnlicp-1,non-brain cells,#DDDDDD
lmpmlhod-1,non-brain cells,#DDDDDD
lmelkmei-1,non-brain cells,#DDDDDD
lmemmnme-1,non-brain cells,#DDDDDD
lmekifbg-1,non-brain cells,#DDDDDD
lmgdfobh-1,non-brain cells,#DDDDDD
lmpmepif-1,non-brain cells,#DDDDDD
lmgehfno-1,non-brain cells,#DDDDDD
lnadpjpg-1,non-brain cells,#DDDDDD
lmkcphnc-1,non-brain cells,#DDDDDD
lmkcjkee-1,non-brain cells,#DDDDDD
lmkbflgi-1,non-brain cells,#DDDDDD
lmjopina-1,non-brain cells,#DDDDDD
lmjoifnk-1,non-brain cells,#DDDDDD
lmklgdma-1,non-brain cells,#DDDDDD
lmkhdjmm-1,non-brain cells,#DDDDDD
lmkelddj-1,non-brain cells,#DDDDDD
lmkeanbj-1,non-brain cells,#DDDDDD
lmkgakmp-1,non-brain cells,#DDDDDD
lmplgaei-1,non-brain cells,#DDDDDD
lmpmgjkb-1,non-brain cells,#DDDDDD
lncondfb-1,non-brain cells,#DDDDDD
lnampdik-1,non-brain cells,#DDDDDD
lncebode-1,non-brain cells,#DDDDDD
lncdfpnl-1,non-brain cells,#DDDDDD
lnacdoeg-1,non-brain cells,#DDDDDD
lnablkki-1,non-brain cells,#DDDDDD
lnaegmph-1,non-brain cells,#DDDDDD
lnaaigpa-1,non-brain cells,#DDDDDD
lonkcjfn-1,non-brain cells,#DDDDDD
memdndeo-1,non-brain cells,#DDDDDD
loogjpho-1,non-brain cells,#DDDDDD
loogbmbe-1,non-brain cells,#DDDDDD
memdiagh-1,non-brain cells,#DDDDDD
loocnpml-1,non-brain cells,#DDDDDD
lonklnek-1,non-brain cells,#DDDDDD
loobgepi-1,non-brain cells,#DDDDDD
lmdbidgl-1,non-brain cells,#DDDDDD
lmcamnmf-1,non-brain cells,#DDDDDD
lonobklp-1,non-brain cells,#DDDDDD
lmcchimn-1,non-brain cells,#DDDDDD
lmccompe-1,non-brain cells,#DDDDDD
mekfoamk-1,non-brain cells,#DDDDDD
mekikjoe-1,non-brain cells,#DDDDDD
lonkhhin-1,non-brain cells,#DDDDDD
lopcdaim-1,non-brain cells,#DDDDDD
loopihib-1,non-brain cells,#DDDDDD
lonkgogc-1,non-brain cells,#DDDDDD
mekeipon-1,non-brain cells,#DDDDDD
lopbaglc-1,non-brain cells,#DDDDDD
loobpemf-1,non-brain cells,#DDDDDD
lmpghmij-1,non-brain cells,#DDDDDD
lmpeacfo-1,non-brain cells,#DDDDDD
lmphcode-1,non-brain cells,#DDDDDD
lmphfked-1,non-brain cells,#DDDDDD
lncfppkh-1,non-brain cells,#DDDDDD
lmcbblek-1,non-brain cells,#DDDDDD
lnbkclkg-1,non-brain cells,#DDDDDD
lnchlhpg-1,non-brain cells,#DDDDDD
lmcelbhk-1,non-brain cells,#DDDDDD
lnbkmbjo-1,non-brain cells,#DDDDDD
lnbmakpi-1,non-brain cells,#DDDDDD
lncdflfg-1,non-brain cells,#DDDDDD
lmboemem-1,non-brain cells,#DDDDDD
lonnafel-1,non-brain cells,#DDDDDD
loniddhk-1,non-brain cells,#DDDDDD
mekpbnmp-1,non-brain cells,#DDDDDD
memcnpni-1,non-brain cells,#DDDDDD
lmpbbhcj-1,non-brain cells,#DDDDDD
lmpdhicb-1,non-brain cells,#DDDDDD
lmphnocg-1,non-brain cells,#DDDDDD
melbkici-1,non-brain cells,#DDDDDD
meniffej-1,non-brain cells,#DDDDDD
lofmndpl-1,non-brain cells,#DDDDDD
lldfclhe-1,non-brain cells,#DDDDDD
ljkkikgb-1,non-brain cells,#DDDDDD
ljmnladf-1,non-brain cells,#DDDDDD
ljnabjdo-1,non-brain cells,#DDDDDD
ljmpbeeo-1,non-brain cells,#DDDDDD
ljkemgne-1,non-brain cells,#DDDDDD
ljjdpnlg-1,non-brain cells,#DDDDDD
mdaakdfe-1,non-brain cells,#DDDDDD
ljkclchm-1,non-brain cells,#DDDDDD
ljkamhic-1,non-brain cells,#DDDDDD
lkgpgmhi-1,non-brain cells,#DDDDDD
ljkolkdk-1,non-brain cells,#DDDDDD
lkghcgck-1,non-brain cells,#DDDDDD
ljlacihe-1,non-brain cells,#DDDDDD
ljkjneao-1,non-brain cells,#DDDDDD
ljmnoomi-1,non-brain cells,#DDDDDD
ljliblcb-1,non-brain cells,#DDDDDD
ljlcejld-1,non-brain cells,#DDDDDD
ljlchimm-1,non-brain cells,#DDDDDD
ljknhfmi-1,non-brain cells,#DDDDDD
ljkgfddl-1,non-brain cells,#DDDDDD
ljkichdg-1,non-brain cells,#DDDDDD
ljkgclgk-1,non-brain cells,#DDDDDD
ljkdjokl-1,non-brain cells,#DDDDDD
ljkomamo-1,non-brain cells,#DDDDDD
mcnfafgp-1,non-brain cells,#DDDDDD
lldfdjjj-1,non-brain cells,#DDDDDD
mdaeaffp-1,non-brain cells,#DDDDDD
mdcdjklh-1,non-brain cells,#DDDDDD
lldjjhkl-1,non-brain cells,#DDDDDD
mcnamnao-1,non-brain cells,#DDDDDD
mcnbjofe-1,non-brain cells,#DDDDDD
mcnadneg-1,non-brain cells,#DDDDDD
mcnaeaka-1,non-brain cells,#DDDDDD
ljjnppgb-1,non-brain cells,#DDDDDD
ljlgdbjj-1,non-brain cells,#DDDDDD
lleapipl-1,non-brain cells,#DDDDDD
medaefme-1,non-brain cells,#DDDDDD
mechhnjh-1,non-brain cells,#DDDDDD
mebmidhl-1,non-brain cells,#DDDDDD
mebijlhh-1,non-brain cells,#DDDDDD
mclhejeg-1,non-brain cells,#DDDDDD
mcljhnnk-1,non-brain cells,#DDDDDD
mebafmgo-1,non-brain cells,#DDDDDD
mclknmcn-1,non-brain cells,#DDDDDD
mcliaecl-1,non-brain cells,#DDDDDD
lllbeoje-1,non-brain cells,#DDDDDD
mclhichk-1,non-brain cells,#DDDDDD
medfcgcl-1,non-brain cells,#DDDDDD
meddmkme-1,non-brain cells,#DDDDDD
medeknkf-1,non-brain cells,#DDDDDD
meapkleb-1,non-brain cells,#DDDDDD
mebabonf-1,non-brain cells,#DDDDDD
llknpbdf-1,non-brain cells,#DDDDDD
mclnnpbj-1,non-brain cells,#DDDDDD
llliidji-1,non-brain cells,#DDDDDD
llebddji-1,non-brain cells,#DDDDDD
lleapnao-1,non-brain cells,#DDDDDD
lldacidf-1,non-brain cells,#DDDDDD
llcnpdph-1,non-brain cells,#DDDDDD
llcnjaci-1,non-brain cells,#DDDDDD
llcobhkl-1,non-brain cells,#DDDDDD
lldambfi-1,non-brain cells,#DDDDDD
lldcllnj-1,non-brain cells,#DDDDDD
lndipdgf-1,non-brain cells,#DDDDDD
lndokdbh-1,non-brain cells,#DDDDDD
lnddjopo-1,non-brain cells,#DDDDDD
medhifoh-1,non-brain cells,#DDDDDD
lndhfifo-1,non-brain cells,#DDDDDD
lndofhjj-1,non-brain cells,#DDDDDD
medbdoko-1,non-brain cells,#DDDDDD
mebkdmao-1,non-brain cells,#DDDDDD
mebpdbia-1,non-brain cells,#DDDDDD
mebmkmkd-1,non-brain cells,#DDDDDD
meapbdop-1,non-brain cells,#DDDDDD
